name,specialties,city,experience,fee,photoUrl,rating,about,isAvailableForCallNow
Dr. Abdul Aziz,"Endocrinologist, General Physician, Diabetologist",Quetta,5.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Abdul Aziz is a dedicated professional with a passion for patient care.,True
Dr. Sandeep Kumar,"General Physician, Internal Medicine Specialist, Allergy Specialist, Diabetologist",Quetta,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Sandeep Kumar is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Sirajuddin Barech,"General Physician, Internal Medicine Specialist, Infectious Diseases",Quetta,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Sirajuddin Barech is a dedicated professional with a passion for patient care.,True
Dr. Habib Ullah Mengal,"General Physician, Internal Medicine Specialist, Infectious Diseases, Pain Specialist, Diabetologist",Quetta,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Habib Ullah Mengal is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Muhammad Arif Khan,"Internal Medicine Specialist, General Physician, Infectious Diseases",Quetta,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Muhammad Arif Khan is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Tahir Khan,"Pulmonologist / Lung Specialist, General Physician, Allergy Specialist",Quetta,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Tahir Khan is a dedicated professional with a passion for patient care.,False
Prof. Dr. Zafrullah Khan,"Endocrinologist, General Physician",Quetta,24.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Zafrullah Khan is a dedicated professional with a passion for patient care.,False
Dr. Shair Zaman Kakar,"Endocrinologist, General Physician, Internal Medicine Specialist, Diabetologist",No Address Available,8.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Shair Zaman Kakar is a dedicated professional with a passion for patient care.,False
Dr. Rahmat Ullah,"Endocrinologist, General Physician, Diabetologist",Quetta,8.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Rahmat Ullah is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Sadiq Kakar,"Nephrologist",Quetta,9.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Sadiq Kakar is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Syed Mohkum Ud Din,"Nephrologist",Quetta,7.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,50.0,Dr. Asst. Prof. Dr. Syed Mohkum Ud Din is a dedicated professional with a passion for patient care.,True
Assoc. Prof. Dr. Syed Liaqat Agha,"Nephrologist",Quetta,10.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Assoc. Prof. Dr. Syed Liaqat Agha is a dedicated professional with a passion for patient care.,True
Dr. Abdul Malik,"Nephrologist",Quetta,10.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Abdul Malik is a dedicated professional with a passion for patient care.,False
Dr. Naimat Ullah Tareen,"Urologist, Sexologist",Quetta,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Naimat Ullah Tareen is a dedicated professional with a passion for patient care.,True
Dr. Azimullah Asif Goraya,"Sexologist",Islamabad,44.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Azimullah Asif Goraya is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Ikram Ullah Khan,"Ent Surgeon, Ent Specialist",Quetta,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Ikram Ullah Khan is a dedicated professional with a passion for patient care.,True
Dr. Arfat Jawaid,"Ent Surgeon, Ent Specialist",Quetta,10.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Arfat Jawaid is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Abdul Bari Kakar,"Eye Surgeon, Eye Specialist",Quetta,17.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Abdul Bari Kakar is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Saif Ullah Tareen,"Eye Surgeon, Eye Specialist",Quetta,16.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Asst. Prof. Dr. Saif Ullah Tareen is a dedicated professional with a passion for patient care.,True
Dr. Saifullah Nasar,"Eye Surgeon",Quetta,10.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Saifullah Nasar is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Akram Shahwani,"Eye Surgeon, Eye Specialist",Quetta,31.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Muhammad Akram Shahwani is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Abdul Samad Panezai,"Neuro Surgeon",Quetta,11.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,93.0,Dr. Asst. Prof. Dr. Abdul Samad Panezai is a dedicated professional with a passion for patient care.,True
Dr. Jahanzeb Kakar,"Neuro Surgeon, Neurologist",Quetta,6.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Jahanzeb Kakar is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Alamzeb Khan,"Neuro Surgeon, Neurologist",Quetta,9.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Asst. Prof. Dr. Alamzeb Khan is a dedicated professional with a passion for patient care.,False
Dr. Nasrullah Langove,"Neuro Surgeon, Neurologist",Quetta,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Nasrullah Langove is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Shoaib Kibzai,"Neuro Surgeon, Neurologist",Quetta,7.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Shoaib Kibzai is a dedicated professional with a passion for patient care.,False
Assoc. Prof. Dr. Sarfraz Ahmed,"Neuro Surgeon",Quetta,29.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Assoc. Prof. Dr. Sarfraz Ahmed is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Mahmood Khan Kibzai,"Neuro Surgeon, Spinal Surgeon",Quetta,11.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Mahmood Khan Kibzai is a dedicated professional with a passion for patient care.,True
Prof. Dr. Raz Muhammad Kakar,"Neuro Surgeon, Neurologist",Quetta,7.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Raz Muhammad Kakar is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Tariq Mahmood Irshad,"Neuro Surgeon",Quetta,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Tariq Mahmood Irshad is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Noor Ahmed Mugheri,"Neuro Surgeon",Quetta,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Noor Ahmed Mugheri is a dedicated professional with a passion for patient care.,True
Dr. Hafiz Muhammad Ahmad Shahzeb,"Dermatologist",No Address Available,1.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Hafiz Muhammad Ahmad Shahzeb is a dedicated professional with a passion for patient care.,False
Dr. Zahid Hassan,"Neurologist",Abbottabad,5.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Zahid Hassan is a dedicated professional with a passion for patient care.,False
Dr. Ibrahim Awan,"Neonatologist, Neurologist",No Address Available,29.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,90.0,Dr. Dr. Ibrahim Awan is a dedicated professional with a passion for patient care.,True
Dr. Atifa Gilani,"Neurologist",Abbottabad,8.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Atifa Gilani is a dedicated professional with a passion for patient care.,False
Dr. Ahsan Naveed,"Neurologist",Abbottabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ahsan Naveed is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Shandana Mustafa Jadoon,"Gynecologist",Abbottabad,20.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Asst. Prof. Dr. Shandana Mustafa Jadoon is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Maj R Asiya Yaqoob,"Gynecologist",Abbottabad,20.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Maj R Asiya Yaqoob is a dedicated professional with a passion for patient care.,False
Dr. Farah Khan,"Gynecologist",Abbottabad,4.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Farah Khan is a dedicated professional with a passion for patient care.,False
Dr. Yasmin Akhtar,"Gynecologist",Abbottabad,10.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Yasmin Akhtar is a dedicated professional with a passion for patient care.,True
Dr. Sidra Fatima,"Gynecologist",No Address Available,4.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Sidra Fatima is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Bushra Rashid,"Gynecologist",Abbottabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Bushra Rashid is a dedicated professional with a passion for patient care.,True
Prof. Dr. Zahida Perveen,"Gynecologist",Abbottabad,25.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Zahida Perveen is a dedicated professional with a passion for patient care.,True
Prof. Dr. Rubina Bashir,"Gynecologist",Abbottabad,22.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Rubina Bashir is a dedicated professional with a passion for patient care.,False
Dr. Nadia Khan Jawad,"Gynecologist",Abbottabad,7.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Nadia Khan Jawad is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Humaira Jadoon,"Gynecologist",Abbottabad,10.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Humaira Jadoon is a dedicated professional with a passion for patient care.,True
Dr. Ansa Islam,"Gynecologist",Abbottabad,10.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ansa Islam is a dedicated professional with a passion for patient care.,True
Prof. Dr. Rahat-un-nisa,"Gynecologist",Abbottabad,40.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Rahat-un-nisa is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Muhammad Shahzad,"Urologist, Sexologist, Andrologist",Abbottabad,17.0,1400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Muhammad Shahzad is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Nasir Jameel,"Urologist",Abbottabad,15.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Nasir Jameel is a dedicated professional with a passion for patient care.,True
Prof. Dr. Syed Atta Ullah Shah Bukhari,"Urologist",Abbottabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Syed Atta Ullah Shah Bukhari is a dedicated professional with a passion for patient care.,False
Prof. Dr. Raza Muhammad Khan,"Urologist",Abbottabad,35.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Raza Muhammad Khan is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Faheem Ul Haq,"Urologist, Andrologist, Sexologist",Abbottabad,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Asst. Prof. Dr. Faheem Ul Haq is a dedicated professional with a passion for patient care.,True
Dr. Hafizullah Khan,"Gastroenterologist",Abbottabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Hafizullah Khan is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Syeda Anam Noor Kazmi,"Gastroenterologist",Abbottabad,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Syeda Anam Noor Kazmi is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Mati Ullah Khan,"Gastroenterologist",Abbottabad,14.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Mati Ullah Khan is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Mohammad Yasin,"Pulmonologist / Lung Specialist",Abbottabad,23.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Asst. Prof. Dr. Mohammad Yasin is a dedicated professional with a passion for patient care.,False
Prof. Dr. Abdur Rab Khan,"Pulmonologist / Lung Specialist",Abbottabad,30.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Abdur Rab Khan is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Amir Suleman,"Pulmonologist / Lung Specialist",Abbottabad,20.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Amir Suleman is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Muhammad Ali Usman,"Orthopedic Surgeon",Abbottabad,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Muhammad Ali Usman is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Muhammad Basharat,"Orthopedic Surgeon",Haripur,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Muhammad Basharat is a dedicated professional with a passion for patient care.,False
Dr. Abdus Saboor Awan,"Orthopedic Surgeon",No Address Available,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Abdus Saboor Awan is a dedicated professional with a passion for patient care.,False
Dr. Zia Ud Din Khan,"Orthopedic Surgeon",No Address Available,4.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Zia Ud Din Khan is a dedicated professional with a passion for patient care.,False
Dr. Shahid Sultan,"Orthopedic Surgeon",Abbottabad,35.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Shahid Sultan is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Muhammad Usman,"Orthopedic Surgeon",Abbottabad,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Muhammad Usman is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Azhar Azeem Khattak,"Orthopedic Surgeon",Abbottabad,10.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Asst. Prof. Dr. Azhar Azeem Khattak is a dedicated professional with a passion for patient care.,False
Dr. Nazir Ahmed,"Orthopedic Surgeon",Abbottabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Nazir Ahmed is a dedicated professional with a passion for patient care.,True
Assoc. Prof. Dr. Naeem-ur-razzaq Durrani,"Orthopedic Surgeon",Abbottabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Assoc. Prof. Dr. Naeem-ur-razzaq Durrani is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Adnan Anwer,"Orthopedic Surgeon",Abbottabad,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Adnan Anwer is a dedicated professional with a passion for patient care.,False
Dr. Ammara Khalid,"Pediatrician",No Address Available,7.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,80.0,Dr. Dr. Ammara Khalid is a dedicated professional with a passion for patient care.,False
Dr. Najam Siddiqui,"Pediatrician",Haripur,2.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,88.0,Dr. Dr. Najam Siddiqui is a dedicated professional with a passion for patient care.,False
Dr. Amal Hasham,"Pediatrician",No Address Available,5.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Amal Hasham is a dedicated professional with a passion for patient care.,False
Dr. Khawaja Naveed Noor,"Pediatrician",No Address Available,2.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Khawaja Naveed Noor is a dedicated professional with a passion for patient care.,False
Dr. Ifnan Shamraiz,"Pediatrician",No Address Available,7.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ifnan Shamraiz is a dedicated professional with a passion for patient care.,True
Prof. Dr. Mumtaz Barki,"Pediatrician",Abbottabad,38.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Mumtaz Barki is a dedicated professional with a passion for patient care.,True
Dr. Hizb Ullah Gandapur,"Pediatrician",Abbottabad,10.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Hizb Ullah Gandapur is a dedicated professional with a passion for patient care.,False
Assoc. Prof. Dr. Tahir Saeed Siddiqi,"Pediatrician",Abbottabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Assoc. Prof. Dr. Tahir Saeed Siddiqi is a dedicated professional with a passion for patient care.,True
Dr. Areeba Rehman,"General Physician",Abbottabad,2.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Areeba Rehman is a dedicated professional with a passion for patient care.,False
Dr. Kafeel Ur Rehman,"General Surgeon",No Address Available,1.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Kafeel Ur Rehman is a dedicated professional with a passion for patient care.,True
Dr. Zulfiqar Ahmed,"Endocrinologist, General Physician",No Address Available,23.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Zulfiqar Ahmed is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Nighat Jamal,"Internal Medicine Specialist, General Physician",No Address Available,12.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Nighat Jamal is a dedicated professional with a passion for patient care.,True
Dr. Ayesha Asad,"General Physician",No Address Available,2.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ayesha Asad is a dedicated professional with a passion for patient care.,True
Dr. Hafsa Nazir,"General Physician",No Address Available,1.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Hafsa Nazir is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Hamid,"General Physician",No Address Available,5.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Muhammad Hamid is a dedicated professional with a passion for patient care.,True
Dr. Murad Ali,"Orthopedic Surgeon",No Address Available,5.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Murad Ali is a dedicated professional with a passion for patient care.,False
Dr. Mahnoor,"General Physician",No Address Available,1.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mahnoor is a dedicated professional with a passion for patient care.,False
